Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Senegal,SEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1360.37542738789,1363.45649910649,1324.80195027327,1312.73914590479,1326.17362205571,1306.38966020423,1306.19678622339,1253.78215399727,1294.65514450569,1174.90682214088,1238.29898277605,1199.91145977207,1238.30339176663,1134.59010057266,1148.62105212012,1201.93942980992,1276.14540612882,1212.15466036039,1136.76664807062,1186.75370272541,1117.84892175057,1142.33852617931,1196.64196354591,1099.44797770142,1106.49731849086,1108.58578902892,1108.94116490703,1141.43065703944,1100.90474033449,1110.70347416005,1070.54278504997,1065.45893188782,1047.02677463933,1030.13406364033,1001.43352629786,1027.3286897671,1021.81447462938,1028.57646234327,1063.97490965229,1105.37940690578,1114.07672396631,1137.43879152045,1117.32196892836,1162.84757014753,1200.5241354457,1236.00639372664,1233.92569041341,1261.09146625518,1277.52659987457,1269.32590018977,1278.97775413162,1262.22104287931,1290.36339132729,1290.15642128557,1337.40669025411,1383.16720580769,1430.3623952953,1489.37203058435,1546.52015893317,
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3503.41416974835,3663.88086545774,3833.00269816831,4112.57833196585,3884.13767808937,4087.86787402046,4393.39949092471,4835.01069714181,5395.17388850598,6049.80896468112,6786.9336418887,7490.81917024382,8332.46441414532,9045.34150684,9440.24776475357,9673.86858985538,10254.2308084013,10806.0929995492,11506.4834684662,12447.6772863628,13533.6893731764,14293.5352961073,14651.3409295023,15699.5112494552,16760.0172192331,16632.9206493516,16872.1822462624,18414.9841046306,19975.7878708891,21368.4485258625,22571.9018985542,23406.0363148836,24221.4042674592,26323.446360985,28341.669596716,29473.4604698392,30413.931539539,31856.5920491569,30116.5354836979,31586.968713402,33850.7601751174,32597.6199408294,33565.9722945406,35609.6841743587,38619.8591164918,40498.7061294602,42785.5926705528,44742.4169784442,43216.2491859386,41983.0670088349,47236.9602345421,49159.3810385033,50102.2312032794,51671.1498730881,52994.0383707397,53883.8182408117,54764.8647564642,56740.7531212853,58247.8726396071,
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.60903099705,1338.32672807581,1466.05133504004,1481.65353883039,1572.58690628533,1654.54015102153,1634.50380273743,1566.56020350223,1550.86093800794,1501.5124635494,1252.73931116689,1122.10524064356,1061.91069601451,1101.62532975912,1126.54985745102,1158.86419072008,1210.61572978844,1270.05015910328,1329.96028882875,1237.87175091192,1290.39878585913,1423.82917626249,1449.75580958037,1453.58786065044,1446.43617319643,1443.76439887654,1451.00636481994,1465.32994819156,1482.60671759695,
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,372.71475561519,373.855550149451,384.875734844287,385.274473287672,404.397285782641,426.25323336742,426.13307471727,418.863284737834,419.693160546123,447.131986679933,476.55702688499,483.589895610355,478.346747126768,479.323943981,485.964304752679,483.819295618766,471.487504767157,461.603045855152,462.45222597484,472.715604208588,484.64319012375,487.724730171172,500.066201981117,478.775225030222,486.587805536947,448.901817432905,441.527800521399,459.215291489138,414.539155692392,407.965432843083,415.256874550121,422.19915848804,342.000425743454,348.204418797141,342.943152620003,315.935044423867,320.826792074818,300.394917569628,302.534249275837,291.170375151111,302.264265607971,272.991178006267,330.395926585628,344.826417313311,351.822123761394,353.889418515374,357.219529970943,375.668000342173,386.653814008902,390.131035408141,401.835001366837,417.603168385485,470.301404621334,555.205562395033,567.834267043931,441.137664064293,457.833091719662,466.94506935512,472.825438057198,
El Salvador,SLV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2357.61930320239,2455.39782348304,2517.48706054773,2528.62114270242,2547.09722797479,2554.21414369258,2584.51560735351,2673.65631378205,2735.06726897915,2812.89953093264,2829.33200602013,2907.24848124258,3039.27861622858,3137.2601240781,2949.83608820061,2557.24863530338,2253.07349557306,2079.40825077253,2081.58919039044,2080.79427539129,2065.73145911,2042.53217905993,2066.93240811576,2078.77196607432,2071.60260898883,2143.06326856154,2145.7249036628,2264.88671797296,2364.31632265348,2443.40412394617,2528.78114930355,2521.97512668691,2575.53268225267,2620.41547802603,2655.4661642159,2665.71575285188,2671.37639019525,2697.61809981994,2725.16159770344,2735.87188072744,2796.79323025909,2905.16191027816,2946.41450899997,3009.37036169881,2934.18700979006,2983.24270784904,3083.80337578809,3156.72384463597,3212.69000502951,3252.56650225512,3314.79982763648,3381.3203431373,3441.9950740877,3511.45378240851,
San Marino,SMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60713.0633639353,64598.3163966503,69618.4517920887,70336.1605291872,73306.6233261549,72609.2967420196,74404.6842715271,76801.326219582,77600.2643488612,79571.9044287615,84216.2543096583,84562.3979715959,72803.7306617617,68496.3606802049,61183.8584586729,55783.1010656603,53346.9745703882,52233.052890043,52034.7581864891,52811.2787970763,53337.5878675864,,
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.38339326285,3233.09601989711,3475.10205239293,3573.08856660866,3150.46358908026,3405.77959935783,3581.9742277368,3840.39710194709,4018.50633897681,4392.27752601414,4852.84038122416,5120.80889546784,5472.70943841309,5806.89049409111,5670.95525997675,5735.42285659849,5898.59613584351,5886.89475723949,6086.72663228567,6018.16597870783,6155.44835855645,6394.46067413426,6560.32339589277,6886.50034784975,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1114.99248835461,1105.26510906723,1142.70371888476,1186.22035874708,1219.79669401734,1249.22437490377,1237.32360248547,1199.71755084689,1205.16945971242,1280.98761459215,1373.32433799178,1438.07255760993,1437.52695002734,1460.27382412107,1533.40361040356,1490.35143013537,1525.59902951342,1518.7161706622,1470.67861271037,1487.61983320525,1504.19487140433,1455.1984113985,1398.22370783096,1324.97729238693,1321.17116828136,1306.44052502356,1290.05150848853,1287.85647117537,1307.88513689369,1303.46736576136,1297.69182212492,1267.22323979114,1228.30974176302,1184.68470250978,1167.22808460332,1174.87466359131,1202.6395887411,1213.42308132685,1209.89646706198,1204.13757394736,1214.14689281514,1233.2849173651,1277.64035852055,1297.59337324971,1346.32129415603,1392.30650008,1438.65770647708,1492.96215959394,1530.92165474044,1535.15674061318,1577.24878032477,1603.0557738273,1623.07041540524,1658.52842697976,1689.36710526892,1690.87138414449,1666.37097741901,1663.57719564145,1658.80978100119,
South Sudan,SSD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.23264275379,1514.03397323324,1535.70818548721,1416.42943510546,742.342449385471,820.232982323519,831.850461647135,730.932042049014,,,,
Sub-Saharan Africa,SSF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1115.27342314319,1105.50550961988,1142.9655198107,1186.51373784983,1220.10169975231,1249.49816896834,1237.67110999758,1200.06209668306,1205.54603083666,1281.32509367275,1373.67894130767,1438.50558429394,1437.99007782539,1460.78680168634,1533.88574943241,1490.84987211694,1526.20844616051,1519.23956065785,1471.38595952558,1488.46519874515,1504.95512735081,1455.85676154233,1398.86152695215,1325.59475869652,1321.80738423636,1307.1532341182,1290.74305623809,1288.55906945004,1308.61146357456,1304.27374209351,1298.54384964187,1268.08183759091,1229.22239480315,1185.64106683781,1168.14842819897,1175.75847843855,1203.54414836248,1214.42533323654,1210.9655813282,1205.1990727567,1215.19606794399,1234.27745080672,1278.61045492092,1298.47225189806,1347.14280492335,1393.18625311273,1439.60087953395,1493.98562065565,1531.88458402705,1536.08061168538,1578.2018158673,1604.07045223211,1624.06866570663,1659.56130606205,1690.41925002477,1691.95017148489,1667.47593274319,1664.70476386453,1659.95222448112,
Small states,SST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121.24145574774,7284.4762741278,7389.5660674825,7604.04184039876,7775.74788440725,7996.27425866566,8245.44413045155,8783.17019762627,9106.05954560354,9818.93079834178,10424.3090514406,10836.9723659705,10695.4761254451,11220.1500992956,11723.4319426074,11877.6644944542,11972.3732172289,12065.8676497087,12175.0279757531,12189.1229569586,12209.9229723199,12246.0861412054,
Sao Tome and Principe,STP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.227143218382,848.513631191988,886.446916624547,900.528887718451,941.535970934128,1000.61798306814,1004.47761850179,1056.09623780499,1052.46846735495,1094.71063611153,1117.13641366281,1128.5073610127,1160.16331356999,1213.16408235717,1235.85094347042,1263.37450591548,1287.80935119495,1297.35857228489,
Suriname,SUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3335.03851431161,3400.09933229958,3439.9493311289,3538.82189120102,3670.90264216638,4003.09357416465,4641.55753461523,5060.97615526106,5309.83281971267,5441.56180156126,5522.3209228543,5717.41257295038,5703.63733631921,5646.89518289551,5720.39832964849,5920.52892375349,6464.44371300904,7129.67283497355,7590.89275818066,7530.22802417066,6854.17738581077,7328.10493759068,7005.21095335281,6706.80980393407,6535.05885178459,6595.14931339608,6550.14816328764,6032.82815820004,6372.21088421271,6502.66082571688,6086.15232607388,6131.87207349519,6044.43974793947,5542.29387157146,5637.54759968402,5551.47583316664,5527.40418473317,5765.94925332927,5825.83319743907,5675.71821731486,5726.44461234713,5896.46548916805,5990.4721492143,6293.39281428241,6748.97978747695,6970.99680301119,7289.76012687034,7574.14681072347,7797.33776081036,7940.38077869489,8255.7968587048,8639.95357766425,8772.96122137276,8930.55177927979,8856.56558814655,8464.65314161906,7912.61800767244,7967.01687946212,8040.94011128172,
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7704.67810405333,7821.25690517602,8273.93921976091,8731.83688201675,9290.1895816263,9822.55891291975,10209.2342340607,10188.0184688499,10320.8269911221,10676.1655266376,11161.657778909,11783.2000301695,12407.7472345556,13228.2719665625,14351.1127591383,15900.9889660636,16773.0610731439,15836.8834450415,16727.2913264619,17184.2639708886,17480.2711778287,17578.6368238987,18044.9569543293,18897.1028871849,19273.5120318846,19828.7731965611,20599.1468427086,
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15526.0380231644,14135.2340165853,13382.5450840069,13795.9033321804,14547.6994829502,15141.9316788805,15636.7035825081,16448.4257218833,17024.9240598611,17920.0015630584,18523.1664186015,19088.8869286385,19733.5986991139,20305.5173119165,21177.1022963873,21943.3616004936,23130.3839426918,24606.9329558709,25430.3496482875,23299.204840187,23509.5433941493,23662.8313902027,22989.9302725202,22722.4373913423,23328.4750740072,23826.1316453096,24551.9340360209,25721.8574436824,26768.3926429479,
Sweden,SWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18050.1188968663,18985.9487380083,19685.695816459,20617.9985343157,21860.4513169721,22483.0937590495,22735.8013875743,23321.3334771309,24034.4285455435,25061.5915762495,26436.0652070037,26502.7990497892,27029.3888205127,28053.513989466,28866.8372016612,29486.3926341012,29690.2138182837,29112.7014042061,29536.5048218645,30603.8500076263,31060.9898566035,31164.8692418578,31535.9728311408,32120.8121894544,33448.9645028091,34115.1923137973,34951.960413012,36003.8563530074,36755.8907028668,37480.7871645684,37473.0064563281,36791.9288805058,36152.9890826349,35201.1501250428,36340.1537695863,37595.4058835811,38141.7760585385,39301.3277577063,40953.2243995189,42685.5353623293,44694.4266636299,45228.9145664485,46071.988322463,46931.170298719,48769.2875330134,49981.2973402206,51988.4303333853,53374.8195318189,52832.3073207372,50164.9258803343,52817.441365794,54020.1233844844,53283.6359095402,53408.7904573764,54334.2846322666,56139.494890742,56776.2939080978,57367.4278960444,57921.3792813456,
Eswatini,SWZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,1225.81357534475,1354.32589397435,1386.98286573438,1468.62584577366,1507.51609135791,1665.59994652909,1580.22594177359,1546.21557878085,1516.76407882893,1512.92852475446,1644.71592078272,1821.92307899638,1780.56362625847,1740.34026050875,1784.30432782935,1788.8140168733,1940.16591726221,2149.19406727369,2215.98845569886,2424.57813874571,2848.86075631866,2820.65643009205,2838.69000453153,2858.56994923625,2862.97007959527,2938.88911226039,2991.55159623569,3027.00978794928,3053.56318717906,3098.79695653559,3117.81635341419,3125.29392715624,3244.73849810021,3358.30623651093,3468.19456515002,3660.92996743955,3859.65209539086,4005.48152752633,4010.34212857699,4044.1330291052,4168.50518307998,4233.57522703128,4431.82376047805,4571.01276240918,4578.28857049691,4645.87777576254,4662.8206728514,4711.69263303674,4773.9173821739,
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2829.64065938329,2616.87434830393,2762.64714443044,2966.28182232476,3064.13408054558,2956.45216847495,3284.39082885302,3220.81028883204,3381.23323710078,3301.74697500069,3511.84863290674,3987.08639802504,4137.68674316768,4443.87280199393,4420.5721140717,4456.79834739506,5078.45062554343,4665.23287850619,5618.90591948598,6450.74195115656,6120.53884309459,5549.82339400686,5455.59001512132,5368.84190837258,5577.91763776892,6148.43451460391,6099.42158542399,6103.37375831615,6408.80583347695,7084.06686635897,7542.55943086465,7648.21344645996,8158.4112635336,8485.29142847674,8196.09255478744,8009.79450081096,8281.28009926578,9163.68506599416,9741.36050272366,9730.69992339457,9790.27077165215,9559.55195720089,9384.15248144775,8932.19505426459,8709.78268874452,9450.27943363655,10126.290476779,11124.6571123506,10645.0866961106,10486.1898908954,10804.6844747547,11967.3623467509,11999.9538480947,12489.3149221443,12850.493195897,13187.6119451562,13598.3363473885,14014.8681439591,14385.3018089603,
Syrian Arab Republic,SYR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21028.4081445193,,,,,,,,,
Chad,TCD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,696.273216032489,692.4500436222,715.338718513503,690.114530306715,659.740656942108,651.092851723141,627.458216710049,620.742241436934,606.508391721157,635.702863067704,634.159483833163,606.166727417757,598.821070187104,535.630248387092,549.271907634403,585.781168333434,591.016882536194,592.564258129908,578.625232027835,445.778881910871,410.313701045961,405.747249082264,417.900157280193,472.00116811317,469.50407763149,556.352859959833,518.198110914795,490.347737238548,548.356282705794,556.784449719399,516.580237387589,543.020947902277,568.049097125031,463.697069026862,494.348730460371,484.106478402576,478.391970671267,488.427663928047,504.460584025692,483.379895294767,461.803723901247,496.484904956589,518.266565663046,572.067388219352,736.113214084584,832.745038339599,809.249884856371,807.843894295024,805.292338516776,811.91924548679,891.698817391114,862.919427854356,908.426122386938,928.563189497965,960.440919994578,955.727325440693,868.211695358308,816.737363324789,813.342478774863,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,292.01463378925,259.36226855571,255.618485265778,263.562772411842,282.625328745899,302.954470806488,316.981437222148,305.919594347442,305.91057534517,329.673839287455,361.659501977633,375.847285996706,385.321428645755,407.676397502917,416.036085941967,434.397769735678,441.352454501736,468.024285466494,501.649648619532,529.055214453904,560.754111987843,584.208507722082,608.963959807033,642.805222157442,692.428551243966,730.536737112351,768.114681058298,821.102717500546,883.837064397291,920.749702808012,955.097347584281,1015.44979727763,1109.15219762132,1213.74944492117,1325.68385886757,1436.48762130571,1545.95585302208,1635.02087677282,1644.80557172186,1726.97800886011,1838.34126604377,1943.46606865721,2077.77798774921,2240.22705440442,2420.80673965099,2634.9339491022,2896.61865887282,3224.74851042361,3471.26359351691,3711.53660695734,4045.42054384235,4356.70062331732,4650.02408131305,4948.70747421891,5244.7581799998,5546.06076436799,5856.61233529549,6190.09698758233,6536.96149784556,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6797.67902097484,6658.394994314,6280.95755139776,5603.82126724816,5279.44494247146,4719.77779887009,4654.73424880481,4690.67495386116,4840.4743649646,4802.35660966055,4916.61854709569,5284.71751941684,5418.61339441735,5693.42032088577,6044.41975188577,6515.26995742439,6946.38911162565,7482.72211054895,8036.31067111327,8365.49438356061,7925.81880263591,8267.31790549688,8702.820770425,8947.88001819163,9221.60689232169,9386.27611123707,9449.95032314664,9581.86906947536,9928.76013256469,10195.8880582059,
Togo,TGO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,355.925060405302,394.986981256646,406.021866939858,421.355345419709,472.768830938821,530.983928089394,559.526450824991,564.401218910744,565.234773240249,599.016488677452,590.734888329578,571.777636445509,598.423199291911,606.344065216855,621.277441829102,622.228601523368,596.114674301839,623.918993195605,677.280184610839,626.141278347493,696.809365684356,651.797006059051,606.178423543778,552.267735159381,561.814145054771,572.581262723534,562.63159829547,547.796579218604,566.918218331031,573.721879995887,557.805521807583,541.185545959849,508.723696498992,423.013907678598,475.583638830165,500.072554266325,528.927196958753,586.477617743911,554.869323166216,551.034792005501,530.735468606875,507.852504397434,490.150719261617,501.540859472443,499.324071610125,492.265095589971,498.771262439279,496.624410572702,502.946195579749,516.58261555087,533.508791977233,552.64666872634,573.348419996877,592.567230126766,611.535069132788,630.304411331967,648.79463187121,660.485083038559,676.173403625576,
Thailand,THA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,570.856373185807,583.843316592815,609.448394957821,638.744409093949,662.174427931545,695.156951141121,749.706939250631,790.443721857619,829.771085751281,858.56839886794,929.091128479262,946.880705843595,959.703492826486,1028.93928652161,1046.42120709277,1070.5609490168,1142.05305857103,1225.41166023667,1321.6015252052,1362.92309966847,1404.00244150513,1457.64933077856,1506.68454319256,1561.71387216785,1621.78250302456,1666.74712415433,1727.33525955069,1857.89141669524,2068.51039847413,2284.02859864855,2503.80282231692,2686.06192093938,2874.13247433781,3083.18557181416,3299.34640785406,3531.74938521251,3690.24008092215,3546.37418295118,3236.37219024565,3345.58987549774,3458.34940546633,3544.43849135551,3731.26452885342,3969.7283231286,4190.47915884454,4337.87871121315,4525.9588034838,4745.30443046598,4801.87675876636,4744.75659329577,5076.34299245077,5094.4667683787,5437.87091479318,5558.72395316176,5589.31172026118,5741.33966351835,5911.95121449317,6128.65815796911,6361.62499026563,
Tajikistan,TJK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1380.56332118197,1383.30857678873,1322.50330807231,1458.99323627124,1324.76795211612,1283.43914634237,1166.52512319487,812.90030348491,668.549954094908,518.195032328663,447.111730967988,366.935410761792,367.633159020023,381.44926190925,389.596850906874,415.464539876491,447.907690222023,488.081499163944,531.929855011299,576.444313095882,603.251798200936,633.34006878236,668.951287591953,707.125187558696,719.208329539065,749.552711015842,787.233265702208,827.112997957288,867.937242161793,904.475010024001,935.999825132571,976.135175279775,1024.8589537466,1073.02183482136,
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789.78023292482,3020.5677805653,2817.85596562509,3713.3551662417,3443.98162335797,2845.45805844167,2808.24852807561,2263.5546949315,2054.28200132002,2151.2715603391,1876.36690020532,1983.01453755423,2282.97438885951,2381.1746751354,2458.50606401078,2440.27575747782,2495.28728467339,2593.51359957774,2899.95714182609,3181.07114894797,3489.32719574311,3949.04423321621,4129.54023238133,4439.20038235805,5006.27301039207,5462.9172897914,5909.66311954417,6399.16881339479,6693.93200166062,6987.06817665438,7318.06550054699,7647.93580378613,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3707.91501101407,3842.05195667184,3913.44537924836,3900.48237415482,4076.35368950864,4170.56519853889,4224.4967589013,4293.78629930263,4517.6942996509,4676.02116774744,4861.07901794249,5057.58037792158,5292.21523636437,5617.26681642214,5845.71912919282,5925.60266435851,6146.19503810367,6290.63544042271,6380.99596587239,6650.29085530374,6907.47429859187,6763.42612251503,6576.40501583179,6260.88552849411,6351.70459145698,6448.72034225662,6605.88139602535,6695.23207972837,6622.34144412019,6579.51989757334,6487.81533313754,6607.99144364593,6664.84709111752,6806.83835533368,6999.53062389105,6980.2917995318,7105.75446865202,7352.36261227422,7393.6119476626,7275.9322026357,7439.28809097084,7386.31993065838,7302.95595804495,7318.93378418973,7678.72848826877,7909.54742086391,8229.27925367704,8588.83103738618,8830.39678037003,8560.16302335604,8973.96778131487,9271.93801496657,9428.46525695099,9587.85226698363,9582.76416655769,9486.05076020345,9355.49025248093,9423.40208008947,9480.06529946187,
Timor-Leste,TLS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.67503767511,1420.60869742391,1292.25906106345,1244.06250749005,1989.21774895917,2639.82200236724,3661.66462469346,3780.23250718442,4080.39449830897,3766.61467781464,3656.95216287175,4004.09163109469,4131.57284291582,3608.87370476686,2626.01823411753,3109.47400896119,3072.41505039791,2737.34628868468,2759.52650321924,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1948.40734524041,2036.27279870881,2171.48177141217,2366.1611982053,2597.59790046951,2770.65716433282,2948.69514920885,3271.79786376452,3413.46764159351,3548.07014982054,3473.94350342456,3904.26710953343,3758.21825370317,3423.96217451273,3223.04843324614,2757.46878486501,2649.59873260497,2973.99917881151,3016.85730229458,2873.92137196472,2878.4047783095,2711.70549983719,2681.38998202534,2585.34725851068,2582.65103496538,2840.73345151973,2731.18645384721,2791.36545561741,2803.82655518889,2782.39356822873,2793.43530670574,2905.9302889029,2941.86365934676,3083.26904245737,3156.48714452896,3242.19969020219,3259.42997817384,3313.26083761571,3345.03183225843,3550.64544638383,3646.77548787449,3783.27447096922,3944.94897230022,4012.84625137853,4042.01083039225,4179.40124610021,4063.47644088973,4101.87907345162,4095.63879179328,4108.32479645868,4075.71360558337,4316.14954569775,4366.93649815715,,
Tonga,TON,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2205.6750013216,2304.52814902725,2348.00661653553,2387.32141723153,2540.96701203334,2589.50642272231,2660.23189325454,2602.71927953103,2605.70522015494,2546.58929081191,2704.91543453163,2707.38238086833,2803.94172274397,2937.21340504267,3038.71676310047,3029.65186591544,3014.83020847442,3083.616807131,3188.52644725507,3279.45662043994,3379.84389528951,3476.51152126824,3529.60608007764,3495.12725920748,3526.25339301453,3470.06644173657,3297.1451617834,3373.10074388628,3433.39422996634,3553.22061448636,3667.1356350961,3729.49503334811,3647.51509107597,3750.38445268136,3899.12582376385,4016.86596196794,4090.3363141989,4054.94072244493,
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,332.031494987752,338.472535122783,342.299772100117,353.093644063475,372.031729086599,360.078119450304,355.508733830202,370.107228094957,377.535623637473,391.021985430547,404.006676090246,398.204090117874,383.263947250757,388.612315131089,388.140601832541,407.22150121058,407.286576928926,423.483191284048,438.504547292655,414.81394030996,431.463284900866,448.029160409023,453.964482271175,473.44146775614,481.643356905743,495.984421941601,508.045153984406,517.334091910083,549.39182725875,566.774344974249,584.471184777292,582.435332024151,602.433886035465,615.713862297841,639.579257792968,670.232023325809,702.032057223422,714.441330692952,740.103100642954,782.890840457928,799.540792553951,818.918089682144,834.202820466791,879.299311510125,929.688156031833,984.895667720852,1044.16126626287,1103.28858485832,1121.83321385728,1184.31022611739,1257.49943946424,1304.00875135792,1357.6055746495,1421.65402480844,1501.81061405968,1594.05864222896,1695.82795963184,1791.37948550346,1888.0465709665,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1115.27342314319,1105.50550961988,1142.9655198107,1186.51373784983,1220.10169975231,1249.49816896834,1237.67110999758,1200.06209668306,1205.54603083666,1281.32509367275,1373.67894130767,1438.50558429394,1437.99007782539,1460.78680168634,1533.88574943241,1490.84987211694,1526.20844616051,1519.23956065785,1471.38595952558,1488.46519874515,1504.95512735081,1455.85676154233,1398.86152695215,1325.59475869652,1321.80738423636,1307.1532341182,1290.74305623809,1288.55906945004,1308.61146357456,1304.27374209351,1298.54384964187,1268.08183759091,1229.22239480315,1185.64106683781,1168.14842819897,1175.75847843855,1203.54414836248,1214.42533323654,1210.9655813282,1205.1990727567,1215.19606794399,1234.27745080672,1278.61045492092,1298.47225189806,1347.14280492335,1393.18625311273,1439.60087953395,1493.98562065565,1531.88458402705,1536.08061168538,1578.2018158673,1604.07045223211,1624.06866570663,1659.56130606205,1690.41925002477,1691.95017148489,1667.47593274319,1664.70476386453,1659.95222448112,
Trinidad and Tobago,TTO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4006.72163771081,4480.1814326514,4526.51106795885,4713.19633834269,5012.87520092165,4997.14377343496,5157.55577165606,5228.66831725688,5468.48906986342,5579.50640021441,5726.71822540118,5723.44615350038,5976.7685118933,5989.92947616357,6127.63000862937,6129.35640922237,6431.79165659814,6923.22581245776,7512.97508025598,7673.54554925906,8345.13113307147,8590.58169828451,8773.36483751279,7744.85806819473,7192.00855432842,6806.11087230323,6510.07679840673,6155.05560766253,5866.58829190127,5776.14880543795,5823.66410368182,5965.89890084086,6527.77839840847,6447.95204139129,6646.40866879175,6873.88535312864,7344.68915971053,7882.80841779861,8510.77501180526,9177.47015065338,9785.9097501933,10157.9325465665,10916.2284916435,12430.875473961,13350.8614277545,14110.0411657218,15899.4003031649,16580.3172421386,17064.5316567346,16234.9812324987,16683.3553787376,16534.2682622722,16636.6838307924,16895.9243011371,16635.5403599456,16840.1208011848,15696.9042196553,15261.872265747,15161.0684555798,
